worldname	numPredators	numPrey	mean_energy
world_3	8	91	96.56
world_4	10	192	104.42857142857143
world_5	4	129	105.41025641025641
world_6	8	173	108.29787234042553
world_7	7	5	95.46296296296296
world_8	7	142	97.40983606557377
world_9	12	106	93.98630136986301
world_10	12	173	96.81176470588235
world_1	9	95	89.44444444444444
world_2	2	129	94.54545454545455
world_3	1	60	93.83333333333333
world_4	17	102	81.27586206896552
world_5	4	55	81.36363636363636
world_6	6	65	81.07692307692308
world_7	6	186	86.75555555555556
world_8	18	139	87.58730158730158
world_9	10	169	91.98630136986301
world_10	4	151	93.31168831168831
world_1	6	72	91.83333333333333
world_2	11	187	111.70588235294117
world_3	7	111	110.20833333333333
world_4	7	182	113.16129032258064
world_5	12	43	93.37209302325581
world_6	2	99	94.04444444444445
world_7	2	116	94.63829787234043
world_8	14	167	95.21311475409836
world_9	10	124	97.53521126760563
world_10	9	115	97.9625
world_1	7	3	6.285714285714286
world_2	8	112	60.333333333333336
world_3	19	61	48.88235294117647
world_4	1	76	50.371428571428574
world_5	19	113	55.870370370370374
world_6	17	87	57.225352112676056
world_7	12	116	63.397590361445786
world_8	18	145	68.75247524752476
world_9	20	91	66.70247933884298
world_10	18	89	65.68345323741008
world_1	3	68	102.33333333333333
world_2	8	4	33.09090909090909
world_3	16	105	56.333333333333336
world_4	4	171	64.64516129032258
world_5	14	49	57.644444444444446
world_6	14	12	46.88135593220339
world_7	2	117	49.21311475409836
world_8	12	85	53.57534246575342
world_9	12	87	57.50588235294118
world_10	2	31	57.758620689655174
world_1	17	161	104.70588235294117
world_2	13	28	70.9
world_3	12	185	84.69047619047619
world_4	9	7	71.49019607843137
world_5	3	33	71.53703703703704
world_6	13	101	74.4776119402985
world_7	4	78	75.90140845070422
world_8	5	42	74.44736842105263
world_9	12	15	66.35227272727273
world_10	11	11	60.535353535353536
world_1	16	12	11.5625
world_2	14	191	57.7
world_3	11	46	54.97560975609756
world_4	5	17	52.84782608695652
world_5	9	12	47.163636363636364
world_6	18	172	62.21917808219178
world_7	4	2	59.324675324675326
world_8	8	138	64.44705882352942
world_9	19	86	62.92307692307692
world_10	12	94	65.07758620689656
world_1	15	45	36.53333333333333
world_2	15	155	73.66666666666667
world_3	3	11	69.3030303030303
world_4	13	94	71.8913043478261
world_5	15	132	77.34426229508196
world_6	17	126	78.5
world_7	5	105	80.19277108433735
world_8	11	136	84.18085106382979
world_9	18	150	85.95535714285714
world_10	8	49	83.95
world_1	7	20	23.142857142857142
world_2	18	63	38.08
world_3	9	150	57.26470588235294
world_4	4	20	55.73684210526316
world_5	6	136	64.0
world_6	2	191	66.32608695652173
world_7	15	164	78.57377049180327
world_8	2	132	79.77777777777777
world_9	17	111	79.55
world_10	2	134	80.5
world_1	9	199	126.44444444444444
world_2	12	81	96.33333333333333
world_3	10	187	104.74193548387096
world_4	19	164	104.26
world_5	13	194	108.6984126984127
world_6	19	37	89.5
world_7	10	171	92.57608695652173
world_8	7	80	92.43434343434343
world_9	11	2	83.50909090909092
world_10	3	79	84.06194690265487
world_1	14	165	116.35714285714286
world_2	14	46	76.92857142857143
world_3	13	87	75.3170731707317
world_4	15	157	84.32142857142857
world_5	16	45	73.70833333333333
world_6	4	42	73.78947368421052
world_7	6	176	77.2439024390244
world_8	18	118	77.7
world_9	3	96	78.31067961165049
world_10	16	16	69.54621848739495
world_1	18	149	98.94444444444444
world_2	6	34	87.91666666666667
world_3	2	182	90.65384615384616
world_4	3	194	94.3103448275862
world_5	10	52	84.6923076923077
world_6	14	110	85.69811320754717
world_7	9	13	76.06451612903226
world_8	15	55	69.87012987012987
world_9	19	181	76.86458333333333
world_10	11	39	73.16822429906541
world_1	18	177	115.88888888888889
world_2	1	13	110.73684210526316
world_3	7	95	105.11538461538461
world_4	12	5	74.23684210526316
world_5	14	74	71.09615384615384
world_6	15	140	76.97014925373135
world_7	3	181	78.92857142857143
world_8	5	120	81.09333333333333
world_9	7	179	84.63414634146342
world_10	7	69	84.58426966292134
world_1	11	115	98.27272727272727
world_2	12	9	53.17391304347826
world_3	13	101	63.416666666666664
world_4	10	97	70.1304347826087
world_5	18	176	80.6875
world_6	6	196	84.28571428571429
world_7	15	102	83.68235294117648
world_8	10	2	75.32631578947368
world_9	12	21	69.38317757009345
world_10	8	75	70.36521739130434
world_1	9	111	100.55555555555556
world_2	1	84	100.7
world_3	15	191	115.28
world_4	7	75	108.21875
world_5	13	110	102.4
world_6	8	38	94.30188679245283
world_7	10	118	97.26984126984127
world_8	6	100	98.14492753623189
world_9	9	111	97.25641025641026
world_10	10	93	95.18181818181819
world_1	18	134	90.44444444444444
world_2	20	94	74.02631578947368
world_3	13	65	70.01960784313725
world_4	4	23	68.58181818181818
world_5	15	31	59.457142857142856
world_6	2	185	61.208333333333336
world_7	10	137	67.3170731707317
world_8	5	130	70.0
world_9	1	199	70.67045454545455
world_10	15	10	61.85436893203884
world_1	4	174	123.5
world_2	3	173	122.71428571428571
world_3	4	62	107.63636363636364
world_4	4	124	109.13333333333334
world_5	8	38	89.04347826086956
world_6	1	134	89.5
world_7	18	165	94.0
world_8	19	198	100.32786885245902
world_9	3	133	100.75
world_10	13	38	89.92207792207792
world_1	3	20	46.333333333333336
world_2	5	181	97.25
world_3	20	32	43.25
world_4	6	129	55.76470588235294
world_5	18	59	50.48076923076923
world_6	19	103	54.74647887323944
world_7	1	102	55.52777777777778
world_8	13	135	62.22352941176471
world_9	5	131	65.25555555555556
world_10	19	193	72.03669724770643
world_1	3	125	116.66666666666667
world_2	19	185	113.27272727272727
world_3	17	164	108.15384615384616
world_4	16	131	103.47272727272727
world_5	19	94	92.43243243243244
world_6	14	181	95.70454545454545
world_7	17	191	99.23809523809524
world_8	14	92	96.58823529411765
world_9	4	145	97.33333333333333
world_10	11	97	96.04477611940298
world_1	1	21	81.0
world_2	6	86	99.85714285714286
world_3	18	20	38.56
world_4	16	71	43.41463414634146
world_5	14	156	59.96363636363636
world_6	10	183	69.33846153846154
world_7	19	195	80.41666666666667
world_8	1	136	80.83529411764705
world_9	20	61	72.67619047619047
world_10	19	79	69.39516129032258
world_1	17	122	85.82352941176471
world_2	18	163	94.14285714285714
world_3	16	96	87.33333333333333
world_4	20	92	78.92957746478874
world_5	20	188	86.52747252747253
world_6	19	65	79.07272727272728
world_7	12	136	82.12295081967213
world_8	16	33	75.67391304347827
world_9	20	183	79.67721518987342
world_10	2	27	79.5125
world_1	7	83	92.14285714285714
world_2	5	101	96.83333333333333
world_3	2	89	97.42857142857143
world_4	5	118	101.05263157894737
world_5	18	130	93.0
world_6	4	179	95.8048780487805
world_7	11	64	88.46153846153847
world_8	8	63	87.21666666666667
world_9	19	19	69.68354430379746
world_10	13	12	61.78260869565217
world_1	3	144	120.0
world_2	8	92	100.36363636363636
world_3	7	144	106.72222222222223
world_4	14	15	66.625
world_5	1	134	67.9090909090909
world_6	4	192	74.16216216216216
world_7	12	44	66.46938775510205
world_8	6	193	73.0
world_9	12	48	68.29850746268657
world_10	16	196	78.46987951807229
world_1	5	83	100.6
world_2	5	200	114.5
world_3	8	71	102.72222222222223
world_4	2	124	104.2
world_5	18	173	103.47368421052632
world_6	3	14	98.48780487804878
world_7	1	185	99.19047619047619
world_8	2	11	96.1590909090909
world_9	3	177	98.1063829787234
world_10	2	48	98.0
world_1	13	151	111.15384615384616
world_2	12	34	74.24
world_3	10	102	81.31428571428572
world_4	2	20	79.75675675675676
world_5	11	67	77.39583333333333
world_6	13	86	77.50819672131148
world_7	15	198	86.63157894736842
world_8	1	104	86.74025974025975
world_9	19	58	77.45833333333333
world_10	17	61	72.36283185840708
world_1	13	4	5.538461538461538
world_2	9	78	38.90909090909091
world_3	11	195	68.45454545454545
world_4	8	10	57.853658536585364
world_5	10	105	65.88235294117646
world_6	10	60	65.8360655737705
world_7	17	42	58.46153846153846
world_8	17	196	69.5578947368421
world_9	3	123	70.95918367346938
world_10	20	31	62.54237288135593
world_1	6	91	104.0
world_2	6	123	107.5
world_3	11	41	76.6086956521739
world_4	12	55	68.11428571428571
world_5	16	189	83.03921568627452
world_6	4	100	84.05454545454545
world_7	6	18	79.37704918032787
world_8	14	192	86.68
world_9	8	124	89.24096385542168
world_10	19	103	84.50980392156863
world_1	2	18	52.5
world_2	12	113	82.85714285714286
world_3	13	117	86.29629629629629
world_4	2	71	86.89655172413794
world_5	14	17	64.20930232558139
world_6	16	3	48.13559322033898
world_7	13	106	54.77777777777778
world_8	6	138	59.243589743589745
world_9	12	89	62.41111111111111
world_10	11	127	67.5940594059406
world_1	2	23	69.0
world_2	18	102	66.95
world_3	19	33	45.43589743589744
world_4	19	22	35.706896551724135
world_5	5	9	33.904761904761905
world_6	18	22	30.296296296296298
world_7	1	127	31.365853658536587
world_8	10	156	39.73913043478261
world_9	17	193	52.51376146788991
world_10	14	62	52.45528455284553
world_1	1	197	122.0
world_2	11	41	51.166666666666664
world_3	18	55	43.333333333333336
world_4	9	127	56.794871794871796
world_5	11	35	52.6
world_6	4	35	53.129629629629626
world_7	11	60	54.43076923076923
world_8	8	162	61.35616438356164
world_9	1	165	62.16216216216216
world_10	9	106	66.2289156626506
world_1	20	186	105.45
world_2	9	176	110.6896551724138
world_3	9	39	96.10526315789474
world_4	7	162	100.04444444444445
world_5	12	4	80.36842105263158
world_6	3	57	81.16666666666667
world_7	14	141	86.14864864864865
world_8	5	92	86.67088607594937
world_9	1	128	87.0125
world_10	18	178	90.0204081632653
world_1	15	27	24.466666666666665
world_2	4	109	42.421052631578945
world_3	19	64	42.13157894736842
world_4	20	100	48.96551724137931
world_5	12	35	46.628571428571426
world_6	3	84	48.917808219178085
world_7	9	47	50.073170731707314
world_8	5	167	54.02298850574713
world_9	4	14	52.91208791208791
world_10	14	49	51.48571428571429
world_1	19	154	96.89473684210526
world_2	18	24	58.37837837837838
world_3	12	72	61.0
world_4	18	21	49.04477611940298
world_5	7	97	54.229729729729726
world_6	11	138	60.529411764705884
world_7	5	155	63.81111111111111
world_8	11	198	70.54455445544555
world_9	19	128	72.25
world_10	10	27	69.17692307692307
world_1	20	13	10.65
world_2	10	33	19.666666666666668
world_3	16	25	19.956521739130434
world_4	10	191	37.875
world_5	4	61	41.35
world_6	19	105	47.43037974683544
world_7	2	136	49.0
world_8	12	99	53.41935483870968
world_9	10	53	53.922330097087375
world_10	13	35	51.63793103448276
world_1	20	92	56.55
world_2	11	14	42.645161290322584
world_3	8	83	51.92307692307692
world_4	8	3	44.08510638297872
world_5	15	2	34.29032258064516
world_6	9	23	33.61971830985915
world_7	11	181	45.707317073170735
world_8	6	122	50.23863636363637
world_9	8	169	56.104166666666664
world_10	1	59	56.422680412371136
world_1	12	15	17.25
world_2	12	186	69.5
world_3	13	26	54.16216216216216
world_4	15	94	59.55769230769231
world_5	13	189	71.66153846153846
world_6	8	74	71.27397260273973
world_7	7	92	74.35
world_8	13	102	75.86021505376344
world_9	7	19	72.69
world_10	5	79	73.8
world_1	2	43	85.0
world_2	10	57	67.25
world_3	11	157	91.34782608695652
world_4	17	184	101.05
world_5	1	165	101.63414634146342
world_6	10	142	102.3921568627451
world_7	11	123	102.88709677419355
world_8	1	198	103.23809523809524
world_9	3	89	103.33333333333333
world_10	7	16	96.02739726027397
world_1	17	118	83.47058823529412
world_2	9	164	96.65384615384616
world_3	13	124	95.53846153846153
world_4	4	137	97.44186046511628
world_5	9	199	102.61538461538461
world_6	7	21	93.64406779661017
world_7	19	49	78.83333333333333
world_8	2	77	79.4125
world_9	3	33	78.93975903614458
world_10	10	158	82.9247311827957
world_1	18	174	107.94444444444444
world_2	18	10	58.416666666666664
world_3	17	80	58.0188679245283
world_4	10	119	66.0
world_5	5	16	63.69117647058823
world_6	2	69	64.38571428571429
world_7	20	122	66.74444444444444
world_8	5	198	69.83157894736843
world_9	4	105	71.26262626262626
world_10	1	47	71.53
world_1	4	27	62.25
world_2	10	192	104.35714285714286
world_3	13	29	67.66666666666667
world_4	10	85	73.94594594594595
world_5	2	184	76.46153846153847
world_6	9	90	80.64583333333333
world_7	7	15	73.65454545454546
world_8	9	134	77.4375
world_9	2	193	79.0
world_10	9	187	84.38666666666667
world_1	19	169	104.89473684210526
world_2	15	142	101.26470588235294
world_3	8	174	104.5
world_4	3	178	105.84444444444445
world_5	19	119	97.125
world_6	7	49	93.16901408450704
world_7	9	160	95.9
world_8	14	105	94.62765957446808
world_9	19	145	94.09734513274336
world_10	16	199	96.6046511627907
world_1	10	38	43.3
world_2	16	37	34.84615384615385
world_3	11	136	56.567567567567565
world_4	3	27	54.725
world_5	8	113	62.770833333333336
world_6	20	84	59.05882352941177
world_7	19	160	67.24137931034483
world_8	10	54	66.49484536082474
world_9	3	20	66.07
world_10	11	88	67.10810810810811
world_1	8	127	111.75
world_2	10	43	77.0
world_3	11	184	95.17241379310344
world_4	5	98	96.47058823529412
world_5	6	96	97.025
world_6	9	27	85.20408163265306
world_7	10	188	91.20338983050847
world_8	17	183	97.92105263157895
world_9	16	123	96.51086956521739
world_10	15	124	96.0
world_1	13	90	77.61538461538461
world_2	15	190	100.46428571428571
world_3	17	175	104.0
world_4	3	112	104.4375
world_5	13	124	103.24590163934427
world_6	19	13	81.225
world_7	4	39	80.91666666666667
world_8	9	153	84.60215053763442
world_9	11	139	87.29807692307692
world_10	9	163	89.77876106194691
world_1	7	30	40.42857142857143
world_2	2	162	58.111111111111114
world_3	17	8	25.076923076923077
world_4	17	14	19.930232558139537
world_5	2	47	22.6
world_6	11	161	40.875
world_7	20	32	36.13157894736842
world_8	19	96	41.31578947368421
world_9	9	120	46.91346153846154
world_10	20	128	52.04032258064516
world_1	14	101	80.21428571428571
world_2	5	57	77.78947368421052
world_3	15	40	58.470588235294116
world_4	5	89	63.84615384615385
world_5	9	120	71.10416666666667
world_6	12	9	59.21666666666667
world_7	20	82	57.275
world_8	13	41	54.38709677419355
world_9	15	190	63.73148148148148
world_10	14	135	67.92622950819673
world_1	7	18	27.0
world_2	6	139	67.92307692307692
world_3	7	155	84.65
world_4	2	54	84.63636363636364
world_5	20	54	60.904761904761905
world_6	6	152	68.1875
world_7	12	87	69.4
world_8	14	115	74.06756756756756
world_9	7	15	70.01234567901234
world_10	15	74	68.34375
world_1	2	193	125.5
world_2	13	193	116.93333333333334
world_3	12	1	66.55555555555556
world_4	10	29	57.91891891891892
world_5	12	109	66.77551020408163
world_6	20	176	76.42028985507247
world_7	8	99	78.24675324675324
world_8	5	183	81.01219512195122
world_9	1	90	81.34939759036145
world_10	8	186	85.12087912087912
world_1	11	100	86.0
world_2	1	176	89.08333333333333
world_3	5	161	98.05882352941177
world_4	12	14	63.86206896551724
world_5	14	72	63.13953488372093
world_6	6	46	64.3061224489796
world_7	20	24	50.30434782608695
world_8	16	157	60.858823529411765
world_9	19	159	67.54807692307692
world_10	16	49	63.69166666666667
world_1	20	80	51.0
world_2	6	1	39.96153846153846
world_3	4	43	45.43333333333333
world_4	14	4	32.86363636363637
world_5	4	32	36.0
world_6	11	101	43.88135593220339
world_7	11	115	53.214285714285715
world_8	4	36	54.12162162162162
world_9	11	177	62.62352941176471
world_10	3	159	64.67045454545455
world_1	10	76	79.5
world_2	7	183	97.47058823529412
world_3	16	177	104.93939393939394
world_4	2	37	103.4
world_5	6	185	106.46341463414635
world_6	20	99	91.40983606557377
world_7	19	128	88.8375
world_8	17	33	77.73195876288659
world_9	4	47	77.17821782178218
world_10	17	6	66.98305084745763
world_1	19	83	53.94736842105263
world_2	14	53	50.78787878787879
world_3	18	45	44.07843137254902
world_4	5	86	48.375
world_5	16	127	57.43055555555556
world_6	2	157	58.986486486486484
world_7	11	90	61.61176470588235
world_8	10	181	67.98947368421052
world_9	19	48	62.25438596491228
world_10	11	38	60.256
world_1	14	128	101.14285714285714
world_2	16	162	104.96666666666667
world_3	2	69	104.53125
world_4	14	102	95.6304347826087
world_5	4	128	97.0
world_6	5	171	99.30909090909091
world_7	18	162	100.15068493150685
world_8	9	135	101.36585365853658
world_9	15	159	103.3917525773196
world_10	13	114	102.7909090909091
world_1	17	191	118.29411764705883
world_2	2	24	113.10526315789474
world_3	12	80	95.87096774193549
world_4	15	68	82.3913043478261
world_5	17	98	78.25396825396825
world_6	4	53	78.61194029850746
world_7	9	70	78.82894736842105
world_8	6	57	78.90243902439025
world_9	7	8	73.69662921348315
world_10	16	85	72.05714285714286
world_1	8	51	60.625
world_2	4	152	80.16666666666667
world_3	19	78	62.41935483870968
world_4	12	107	71.48837209302326
world_5	17	65	64.7
world_6	13	172	73.31506849315069
world_7	7	60	73.6625
world_8	15	12	63.76842105263158
world_9	4	16	62.54545454545455
world_10	19	168	68.77966101694915
world_1	19	195	118.36842105263158
world_2	2	32	114.76190476190476
world_3	5	96	109.42307692307692
world_4	19	178	109.77777777777777
world_5	15	75	96.9
world_6	2	16	95.06451612903226
world_7	11	52	88.76712328767124
world_8	10	50	84.71084337349397
world_9	11	29	78.59574468085107
world_10	17	119	78.8108108108108
world_1	6	156	110.5
world_2	7	16	64.6923076923077
world_3	5	41	63.44444444444444
world_4	14	192	87.53125
world_5	14	87	80.80434782608695
world_6	17	67	72.03174603174604
world_7	16	173	81.22784810126582
world_8	12	45	76.04395604395604
world_9	7	66	76.96938775510205
world_10	9	135	80.14018691588785
world_1	14	74	62.57142857142857
world_2	6	81	73.0
world_3	20	11	41.3
world_4	16	123	54.875
world_5	16	98	58.69444444444444
world_6	8	93	62.8125
world_7	14	98	65.26595744680851
world_8	5	42	64.71717171717172
world_9	11	15	59.872727272727275
world_10	13	60	59.19512195121951
world_1	20	78	48.2
world_2	10	101	61.333333333333336
world_3	10	157	75.2
world_4	15	110	77.36363636363636
world_5	5	188	81.43333333333334
world_6	19	27	66.64556962025317
world_7	11	76	68.23333333333333
world_8	13	17	61.8252427184466
world_9	11	103	63.780701754385966
world_10	12	123	66.89682539682539
world_1	9	133	109.11111111111111
world_2	3	80	108.0
world_3	11	81	95.0
world_4	18	12	58.09756097560975
world_5	5	59	61.369565217391305
world_6	15	140	71.49180327868852
world_7	18	12	57.936708860759495
world_8	17	103	60.552083333333336
world_9	14	195	68.21818181818182
world_10	15	120	70.744
world_1	9	121	102.44444444444444
world_2	2	111	104.27272727272727
world_3	11	68	85.22727272727273
world_4	6	188	92.85714285714286
world_5	12	19	71.3
world_6	20	53	59.233333333333334
world_7	2	167	61.17741935483871
world_8	7	1	55.43478260869565
world_9	20	144	62.78651685393258
world_10	12	170	69.56435643564356
world_1	15	50	42.2
world_2	1	87	46.4375
world_3	5	1	36.57142857142857
world_4	15	78	47.72222222222222
world_5	14	173	67.46
world_6	3	150	69.9245283018868
world_7	15	28	59.544117647058826
world_8	6	121	63.810810810810814
world_9	8	200	69.97560975609755
world_10	11	141	74.84946236559139
world_1	8	68	78.25
world_2	2	97	84.9
world_3	15	79	71.04
world_4	7	86	76.125
world_5	3	40	75.94285714285714
world_6	14	112	79.14285714285714
world_7	4	129	81.94339622641509
world_8	18	3	62.28169014084507
world_9	12	2	53.795180722891565
world_10	7	18	51.9
world_1	18	171	106.38888888888889
world_2	15	76	85.63636363636364
world_3	7	196	93.025
world_4	11	4	74.27450980392157
world_5	1	31	74.42307692307692
world_6	19	134	76.11267605633803
world_7	7	159	79.88461538461539
world_8	4	31	79.08536585365853
world_9	19	174	84.37623762376238
world_10	1	66	84.54901960784314
world_1	16	116	84.5625
world_2	15	51	64.0
world_3	8	48	63.87179487179487
world_4	10	147	73.46938775510205
world_5	2	6	71.37254901960785
world_6	5	155	75.35714285714286
world_7	5	4	70.0
world_8	9	38	66.84285714285714
world_9	16	18	57.395348837209305
world_10	15	191	66.63366336633663
world_1	4	150	120.5
world_2	4	197	122.375
world_3	9	130	112.70588235294117
world_4	20	135	95.1891891891892
world_5	17	89	85.0
world_6	12	42	77.31818181818181
world_7	6	2	71.26388888888889
world_8	5	23	68.77922077922078
world_9	5	177	72.09756097560975
world_10	17	152	77.36363636363636
world_1	2	95	108.5
world_2	13	56	58.86666666666667
world_3	18	103	64.57575757575758
world_4	18	187	79.45098039215686
world_5	8	117	83.0
world_6	13	36	74.0
world_7	4	53	74.6842105263158
world_8	20	22	62.34375
world_9	19	14	53.99130434782609
world_10	10	45	53.624
world_1	16	67	50.6875
world_2	18	38	38.55882352941177
world_3	18	58	39.11538461538461
world_4	5	12	37.89473684210526
world_5	11	155	50.3235294117647
world_6	6	161	55.95945945945946
world_7	4	142	58.98717948717949
world_8	5	155	62.6144578313253
world_9	10	57	62.88172043010753
world_10	3	73	63.947916666666664
world_1	17	178	109.58823529411765
world_2	7	28	89.91666666666667
world_3	6	27	81.56666666666666
world_4	11	114	84.29268292682927
world_5	7	153	89.79166666666667
world_6	15	111	89.31746031746032
world_7	14	153	94.11688311688312
world_8	2	193	94.84810126582279
world_9	4	197	96.28915662650603
world_10	15	46	87.34693877551021
world_1	14	132	105.21428571428571
world_2	15	156	105.17241379310344
world_3	15	184	110.0909090909091
world_4	16	112	102.35
world_5	17	148	101.81818181818181
world_6	7	37	97.94047619047619
world_7	12	102	96.95833333333333
world_8	5	135	97.79207920792079
world_9	16	83	93.1025641025641
world_10	9	72	92.25396825396825
world_1	8	12	17.125
world_2	1	114	28.333333333333332
world_3	13	113	65.81818181818181
world_4	1	67	67.69565217391305
world_5	19	129	71.66666666666667
world_6	8	5	61.64
world_7	7	154	68.94736842105263
world_8	3	154	71.28333333333333
world_9	3	18	70.12698412698413
world_10	10	144	75.01369863013699
world_1	11	14	16.818181818181817
world_2	17	70	36.42857142857143
world_3	13	13	29.26829268292683
world_4	13	130	46.666666666666664
world_5	13	108	54.44776119402985
world_6	13	169	64.9125
world_7	8	186	70.125
world_8	15	2	60.52427184466019
world_9	2	85	61.32380952380952
world_10	19	185	68.66935483870968
world_1	6	173	127.16666666666667
world_2	15	158	111.71428571428571
world_3	17	74	85.39473684210526
world_4	15	65	75.88679245283019
world_5	14	190	85.0
world_6	13	136	87.6375
world_7	17	120	86.84536082474227
world_8	9	79	85.9245283018868
world_9	13	101	86.21848739495799
world_10	4	154	87.2520325203252
world_1	14	108	83.35714285714286
world_2	12	69	73.5
world_3	14	12	51.775
world_4	7	196	62.659574468085104
world_5	15	23	52.45161290322581
world_6	19	72	51.25925925925926
world_7	9	1	46.477777777777774
world_8	16	36	43.84905660377358
world_9	5	181	47.531531531531535
world_10	17	200	57.6953125
world_1	6	80	88.0
world_2	12	135	100.83333333333333
world_3	10	93	100.5
world_4	2	106	100.8
world_5	8	31	87.94736842105263
world_6	20	96	78.48275862068965
world_7	14	35	69.34722222222223
world_8	2	151	70.56756756756756
world_9	19	30	60.45161290322581
world_10	7	121	64.09
world_1	17	168	99.05882352941177
world_2	20	104	79.94594594594595
world_3	7	20	72.18181818181819
world_4	6	23	66.46
world_5	10	59	66.03333333333333
world_6	8	157	71.8529411764706
world_7	14	7	61.146341463414636
world_8	1	85	61.68674698795181
world_9	3	118	63.325581395348834
world_10	15	150	68.68316831683168
world_1	3	49	88.66666666666667
world_2	12	150	109.8
world_3	19	116	90.55882352941177
world_4	3	161	92.86486486486487
world_5	18	184	99.98181818181818
world_6	13	50	89.77941176470588
world_7	7	26	84.88
world_8	19	15	70.17021276595744
world_9	11	53	68.51428571428572
world_10	9	96	71.36842105263158
world_1	10	94	90.9
world_2	1	7	85.45454545454545
world_3	11	128	93.9090909090909
world_4	11	135	95.84848484848484
world_5	6	49	92.1025641025641
world_6	16	30	72.45454545454545
world_7	12	8	61.28358208955224
world_8	4	158	64.26760563380282
world_9	6	44	64.20779220779221
world_10	19	87	62.572916666666664
world_1	2	16	52.5
world_2	16	162	103.16666666666667
world_3	6	107	103.79166666666667
world_4	12	155	105.77777777777777
world_5	8	78	102.79545454545455
world_6	4	22	97.5
world_7	13	196	103.04918032786885
world_8	14	5	85.08
world_9	7	144	87.7439024390244
world_10	18	65	80.13
world_1	8	95	97.0
world_2	13	59	69.0
world_3	19	184	87.375
world_4	4	34	84.70454545454545
world_5	9	137	88.58490566037736
world_6	1	73	88.81481481481481
world_7	20	156	89.75675675675676
world_8	13	159	92.42528735632185
world_9	5	181	94.01086956521739
world_10	9	56	91.55445544554455
world_1	4	46	68.0
world_2	2	195	86.83333333333333
world_3	18	95	70.16666666666667
world_4	4	47	71.25
world_5	10	191	86.0
world_6	15	56	74.84905660377359
world_7	12	140	81.23076923076923
world_8	2	180	82.38805970149254
world_9	11	4	71.76923076923077
world_10	20	97	69.29591836734694
world_1	10	113	101.9
world_2	17	176	109.37037037037037
world_3	9	154	112.22222222222223
world_4	7	159	113.34883720930233
world_5	2	73	112.8
world_6	2	98	112.25531914893617
world_7	4	190	113.29411764705883
world_8	1	164	113.23076923076923
world_9	16	15	89.83823529411765
world_10	15	31	78.03614457831326
world_1	7	123	103.71428571428571
world_2	12	180	115.47368421052632
world_3	4	100	114.65217391304348
world_4	9	34	94.40625
world_5	13	106	92.11111111111111
world_6	20	185	98.32307692307693
world_7	6	25	93.56338028169014
world_8	7	92	93.85897435897436
world_9	1	4	93.0126582278481
world_10	12	77	90.28571428571429
world_1	7	39	55.714285714285715
world_2	10	35	46.294117647058826
world_3	13	18	34.56666666666667
world_4	20	45	32.7
world_5	11	18	30.491803278688526
world_6	5	12	29.924242424242426
world_7	9	100	37.6
world_8	15	193	52.388888888888886
world_9	7	172	56.88659793814433
world_10	1	16	57.04081632653061
world_1	7	82	97.0
world_2	17	157	102.58333333333333
world_3	19	17	63.46511627906977
world_4	14	98	67.73684210526316
world_5	18	104	67.88
world_6	6	147	71.8395061728395
world_7	3	156	73.60714285714286
world_8	10	186	78.94680851063829
world_9	15	40	72.60550458715596
world_10	4	53	73.02654867256638
world_1	15	28	23.933333333333334
world_2	1	66	29.0
world_3	2	95	37.44444444444444
world_4	11	174	68.96551724137932
world_5	18	110	70.72340425531915
world_6	12	44	65.13559322033899
world_7	9	102	69.48529411764706
world_8	10	29	65.07692307692308
world_9	5	175	68.49397590361446
world_10	10	167	73.80645161290323
world_1	10	146	116.7
world_2	20	174	107.23333333333333
world_3	12	35	86.73809523809524
world_4	6	127	89.79166666666667
world_5	5	29	85.20754716981132
world_6	1	144	85.77777777777777
world_7	11	178	91.84615384615384
world_8	19	163	94.1547619047619
world_9	3	114	94.70114942528735
world_10	12	150	96.77777777777777
world_1	10	119	104.5
world_2	4	180	109.85714285714286
world_3	3	76	107.29411764705883
world_4	5	130	108.13636363636364
world_5	18	174	109.875
world_6	6	80	109.28260869565217
world_7	12	121	109.08620689655173
world_8	11	188	110.68115942028986
world_9	2	54	110.08450704225352
world_10	3	171	110.64864864864865
world_1	4	156	115.5
world_2	17	23	37.714285714285715
world_3	8	16	33.793103448275865
world_4	19	133	53.895833333333336
world_5	11	177	65.30508474576271
world_6	12	68	64.5774647887324
world_7	11	191	72.70731707317073
world_8	11	193	79.17204301075269
world_9	6	142	81.47474747474747
world_10	8	97	82.65420560747664
world_1	9	36	44.0
world_2	16	171	87.4
world_3	13	46	72.23684210526316
world_4	5	115	75.34883720930233
world_5	19	41	60.70967741935484
world_6	16	130	66.44871794871794
world_7	13	119	71.24175824175825
world_8	19	13	60.75454545454546
world_9	11	168	66.02479338842976
world_10	5	156	68.16666666666667
world_1	18	192	117.77777777777777
world_2	2	174	118.3
world_3	2	109	118.0909090909091
world_4	9	58	103.64516129032258
world_5	14	149	103.62222222222222
world_6	9	163	106.01851851851852
world_7	5	181	107.28813559322033
world_8	17	129	103.42105263157895
world_9	17	88	95.86021505376344
world_10	15	34	86.57407407407408
world_1	1	101	104.0
world_2	17	100	71.66666666666667
world_3	4	98	78.04545454545455
world_4	19	196	93.63414634146342
world_5	5	92	94.15217391304348
world_6	1	92	94.46808510638297
world_7	18	47	77.38461538461539
world_8	1	73	77.74242424242425
world_9	17	59	70.86746987951807
